ID,iyear,imonth,iday,date,dayweek,country_txt,country,region,region_txt,provstate,city,summary,crit1,crit2,crit3,success,suicide,doubtter_txt,doubtterr,gname,attacktype1_txt,Attacktype,attacktype2_txt,attacktype2,targtype,targtype1,targsubtype1_txt,targsubtype1,targtype2_txt,targtype2,targsubtype2_txt,targsubtype2,weaptype1_txt,weaptype1,weapsubtype1_txt,weapsubtype1,weaptype2_txt,weaptype2,weapsubtype2_txt,weapsubtype2,nkill,nkillter,nwound,nwoundte,helper,Foiling Method,Foiling Method (other),Key Factors Leading to Prevention,Key Factors Leading to Prevention (other),Arrests Made,Convictions Made,Case file link (if possible) , Post-incident on-the-ground changes,cite1,cite2,cite3,lat,long
201803130001,2018,3,13,3/13/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"03/13/2018: An explosive device detonated targeting West Bank prime minister Rami Hamdallah's convoy along the main road just beyond the Erez border crossing, Gaza, Gaza Strip, West Bank and Gaza Strip. At least six people were injured in the attack. No group claimed responsibility for the incident; however, sources suspected the involvement of Hamas, which denied responsibility for the incident.",,,,0,0,Terrorism,0,Hamas (Islamic Resistance Movement),Assassination,1,,#N/A,Government (General),2,Head of State,17,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,6,0,20180313,,,,,,,,,,,,,
201803150001,2018,3,15,3/15/2018,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,"03/15/2018: Two explosive device detonated targeting Israeli border patrol along the Gaza border fence, Gaza Strip, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the incident to Hamas (Islamic Resistance Movement).",,,,1,0,Terrorism,0,Hamas (Islamic Resistance Movement),Bombing/Explosion,3,,#N/A,Police,3,Police Patrol (including vehicles and convoys),#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20180315,,,,,,,,,,,,,
201803160001,2018,3,16,3/16/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Mevo Dotan,"03/16/2018: An assailant drove his vehicle into Israel Defense Forces (IDF) soldiers in Mevo Dotan, Samaria, West Bank, West Bank and Gaza Strip. At least two soldiers, Ziv Daos and Nathanel Khalani, were killed and two others were injured in the attack. Ala Rateb Abed al-Latif Kabha, a Palestinian extremist, claimed responsibility for the attack and was apprehended at the scene. Officials stated that he was previously imprisoned for security related offenses.",,,,1,0,Doubt,1,Palestinian Extremists,Unarmed Assault,8,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",10,,#N/A,,#N/A,,#N/A,2,0,3,1,20180316,,,,,,,,,,,,,
201803170001,2018,3,17,3/17/2018,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"03/17/2018: Security forces discovered and safely detonated an explosive device in northern Gaza Strip, West Bank and Gaza Strip. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20180317,,,,,,,,,,,,,
201803180001,2018,3,18,3/18/2018,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,"03/18/2018: An assailant stabbed and killed an Israeli security guard along Haggay Street near the entrance to the Temple Mount, Jerusalem, West Bank and Gaza Strip. Security forces shot and killed the assailant. No group claimed responsibility for the incident; however, sources identified the assailant as Abdel Rahman Bani Fadel, a Palestinian extremist.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Business,1,Private Security Company/Firm,13,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,2,1,0,0,20180318,,,,,,,,,,,,,
201803280001,2018,3,28,3/28/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,03/28/2018: Assailants set fire to an Israel Defense Forces (IDF) platform along the border fence with Israel at an unknown location in the Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.,,,,1,0,Doubt,1,Unknown,Facility/Infrastructure Attack,7,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Incendiary,8,Arson/Fire,18,,#N/A,,#N/A,0,0,0,0,20180328,,,,,,,,,,,,,
201803300001,2018,3,30,3/30/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"03/30/2018: Two assailants opened fire on Israel Defense Forces (IDF) personnel at the border fence in northern Gaza, West Bank and Gaza Strip. The two assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Hamas (Islamic Resistance Movement).",,,,0,0,Doubt,1,Hamas (Islamic Resistance Movement),Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,2,2,0,0,20180330,,,,,,,,,,,,,
201804130001,2018,4,13,4/13/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Akraba,"04/13/2018: Assailants set fire to Al-Sheikh Saada Mosque in Akraba, Nablus, West Bank. There were no reported casualties in the attack. Israeli settlers claimed responsibility for the incident.",,,,1,0,Terrorism,0,Israeli settlers,Facility/Infrastructure Attack,7,,#N/A,Religious Figures/Institutions,15,Place of Worship,86,,#N/A,,#N/A,Incendiary,8,Arson/Fire,18,,#N/A,,#N/A,0,0,0,0,20180413,,,,,,,,,,,,,
201804080002,2018,4,8,4/8/2018,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Maale Adumim,"04/08/2018: An assailant armed with a screwdriver attempted to stab an Israeli settler at a gas station near Maale Adumim, West Bank. The settler was injured in the assault before the assailant was shot and killed. No group claimed responsibility for the incident; however, sources identified the assailant, Mohammad Abdul-Karim Marshoud, as a Palestinian extremist.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Private Citizens & Property,14,Race/Ethnicity Identified,71,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,1,1,1,0,20180408,,,,,,,,,,,,,
201804100001,2018,4,10,4/10/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Shaarei Tikva,"04/10/2018: Assailants opened fire on an Israeli residence in Shaarei Tikva, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Private Citizens & Property,14,House/Apartment/Residence,76,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20180410,,,,,,,,,,,,,
201804110001,2018,4,11,4/11/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"04/11/2018: An explosive device detonated targeting a military engineering unit near the border crossing in Karni, Gaza Strip. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,1,0,Doubt,1,Palestinian Extremists,Bombing/Explosion,3,,#N/A,Military,4,Military Transportation/Vehicle (excluding convoys),35,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20180411,,,,,,,,,,,,,
201804130002,2018,4,13,4/13/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,"04/13/2018: Assailants threw explosive devices and Molotov cocktails at Israel Defense Forces (IDF) soldiers and security barriers near a border crossing with Israel in Gaza Strip. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,1,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,0,0,0,0,20180413,,,,,,,,,,,,,
201804130003,2018,4,13,4/13/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,"04/13/2018: Assailants attempted to fly a Molotov cocktail-laden kite into Israel from the border with Israel in Gaza Strip. The kite crash-landed in an unknown area of Gaza Strip, without any reported casualties. No group claimed responsibility for the attack; however, sources attributed the attack to Palestinian extremists.",,,,0,0,Terrorism,0,Palestinian Extremists,Facility/Infrastructure Attack,7,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20180413,,,,,,,,,,,,,
201804130004,2018,4,13,4/13/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"04/13/2018: An explosive device detonated near Karni, Gaza Strip. It is unknown whether there were any casualties in the blast. No group claimed responsibility for the attack.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,20180413,,,,,,,,,,,,,
201804180001,2018,4,18,4/18/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Reihan,"04/18/2018: An explosive device was discovered in a truck at a checkpoint in Reihan, West Bank, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Vehicle,15,,#N/A,,#N/A,0,0,0,0,20180418,,,,,,,,,,,,,
201804190001,2018,4,19,4/19/2018,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Karmei Tzur,"04/19/2018: Assailants thew an explosive device at an Israeli vehicle along Route 60 heading to Halhu in Karmei Tzur, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Vehicles/Transportation,73,,#N/A,,#N/A,Explosives,6,Other Explosive Type,17,,#N/A,,#N/A,0,0,0,0,20180419,,,,,,,,,,,,,
201804190002,2018,4,19,4/19/2018,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,"04/19/2018: An assailant threw a molotov cocktail at a Jewish man in Silwan, Jerusalem, West Bank. The victim was injured in the attack. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Armed Assault,2,,#N/A,Private Citizens & Property,14,Unnamed Civilian/Unspecified,67,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,1,0,20180419,,,,,,,,,,,,,
201804270001,2018,4,27,4/27/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"04/27/2018: Two assailants opened fire on Israel Defense Forces (IDF) personnel in Gaza, Gaza Strip, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.",,,,0,0,Doubt,1,Unknown,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20180427,,,,,,,,,,,,,
201805110001,2018,5,11,5/11/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Duma,"05/11/2018: Assailants threw Molotov cocktails at the residence of Yasser Dawabsheh in Duma, West Bank. There were no casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Israeli settlers.",,,,1,0,Terrorism,0,Israeli settlers,Armed Assault,2,,#N/A,Private Citizens & Property,14,House/Apartment/Residence,76,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20180511,,,,,,,,,,,,,
201805110002,2018,5,11,5/11/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Shavei Shomron,"05/11/2018: An assailant rammed his vehicle into an Israeli soldier in Shavei Shomron, West Bank. The soldier was injured in the attack. No group claimed responsibility for the incident.",,,,1,0,Doubt,1,Unknown,Unarmed Assault,8,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",10,,#N/A,,#N/A,,#N/A,0,0,1,0,20180511,,,,,,,,,,,,,
201805110003,2018,5,11,5/11/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Unknown,"05/11/2018: An assailant attempted to run over soldiers south of Hebron, West Bank. There were no reported casualties in the attack. No group claimed responsibility; however, a Palestinian extremist was arrested in connection with the incident.",,,,0,0,Doubt,1,Palestinian Extremists,Unarmed Assault,8,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",10,,#N/A,,#N/A,,#N/A,0,0,0,0,20180511,,,,,,,,,,,,,
201805130001,2018,5,13,5/13/2018,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,"05/13/2018: Security forces identified and arrested an individual armed with a knife at a the Qalandiyah checkpoint in Jerusalem, West Bank. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist.",,,,0,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,0,0,20180513,,,,,,,,,,,,,
201805140001,2018,5,14,5/14/2018,2,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Rafah,"05/14/2018: Security forces identified and killed three assailants planting an explosive device near the border fence in Rafah, Gaza Strip, West Bank and Gaza Strip. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,0,0,Terrorism,0,Palestinian Extremists,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,3,3,0,0,20180514,,,,,,,,,,,,,
201805140002,2018,5,14,5/14/2018,2,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,"05/14/2018: Eight assailants threw pipe bombs and grenades and opened fire on Israel Defense Forces (IDF) personnel at the border fence in northern Gaza Strip, West Bank and Gaza Strip. The eight assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Hamas (Islamic Resistance Movement).",,,,1,0,Doubt,1,Hamas (Islamic Resistance Movement),Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Grenade,7,Explosives,6,Pipe Bomb,31,8,8,0,0,20180514,,,,,,,,,,,,,
201805160003,2018,5,16,5/16/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,"05/16/2018: Assailants opened fire on Israel Defense Forces (IDF) personnel near southern Gaza, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.",,,,0,0,Doubt,1,Unknown,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20180516,,,,,,,,,,,,,
201805220002,2018,5,22,5/22/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Kafr Nima,"05/22/2018: Assailants opened fire on an Israeli vehicle near Kafr Ni'ma, West Bank, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,0,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Private Citizens & Property,14,Vehicles/Transportation,73,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20180522,,,,,,,,,,,,,
201805230001,2018,5,23,5/23/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Al-Deirat,"05/23/2018: Assailants set fire to a wheat field in Al-Deirat, south of Hebron, West Bank. There were no reported casualties in the attack. Israeli settlers claimed responsibility for the incident and wrote ""Enough with the agricultural terror"" and ""We will reach everywhere.""",,,,1,0,Terrorism,0,Israeli settlers,Facility/Infrastructure Attack,7,,#N/A,Private Citizens & Property,14,Farmer,72,,#N/A,,#N/A,Incendiary,8,Arson/Fire,18,,#N/A,,#N/A,0,0,0,0,20180523,,,,,,,,,,,,,
201805230002,2018,5,23,5/23/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Kfar Ezion,"05/23/2018: Assailants set fire to a cherry orchard in Kfar Ezion, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,1,0,Terrorism,0,Palestinian Extremists,Facility/Infrastructure Attack,7,,#N/A,Business,1,Farm/Ranch,9,,#N/A,,#N/A,Incendiary,8,Arson/Fire,18,,#N/A,,#N/A,0,0,0,0,20180523,,,,,,,,,,,,,
201805270001,2018,5,27,5/27/2018,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,"05/27/2018: Security forces discovered and defused an explosive device, which was disguised as a wire cutter, near the security fence in southern Gaza Strip, West Bank and Gaza Strip. No group claimed responsibility for the incident' however, sources attributed the attempted attack to Palestinian extremists.",,,,0,0,Doubt,1,Palestinian Extremists,Bombing/Explosion,3,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Explosives,6,Other Explosive Type,17,,#N/A,,#N/A,0,0,0,0,20180527,,,,,,,,,,,,,
201805270002,2018,5,27,5/27/2018,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,"05/27/2018: An explosive device detonated near an Israel Defense Forces (IDF) position at the entrance to Nablus, West Bank. There were no reported casualties in the blast. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20180527,,,,,,,,,,,,,
